feature	SID0002_gti	SID0004_cle	SID0005_aaf	SID0006_evh	SID0008_kcu	SID0009_rhg	SID0011_vkb	SID0012_qdz	SID0013_eop	SID0014_cps	SID0017_mqf	SID0018_fze	SID0020_jhi	SID1003_aac	SID1005_aae	SID1006_aaf	SID1009_aai	SID1011_aak	SID1012_aal	SID1014_aan	SID1015_aao	SID1019_aas	SID1022_aav	SID1030_bad	SID1035_bai	SID1037_bak	SID1040_ban	SID1041_bao	SID1048_bav	SID1049_baw	SID1050_bax	SID1052_baz	SID1053_bba	SID1054_bbb	SID5012_fio	SID5016_ish	SID5039_iqx	SID5049_uhx	SID5161_prh	SID5208_byt	SID5338_ihq	SID5355_yse	SID5362_xgk	SID5376_qdo	SID5390_yff	SID5391_rvn	SID5395_kej	SID5397_okf	SID5401_alw	SID5442_twn	SID5443_cul	SID5445_vub	SID5447_cka	SID5450_zsn	SID5458_vgp	SID5460_gix	SID5464_cib	SID5468_vbl	SID5473_irg	SID5486_yds	SID5488_wmq	SID5489_bgj	SID5490_ggo	SID5495_pls	SID5501_aaq	SID5561_vwa	SID5564_meq	SID5566_wwo	SID5570_qby	SID5571_lgi	SID5572_xty	SID5574_yeb	SID5577_ytn	SID5578_fjg	SID5579_bce	SID5581_yad	SID5584_vix	SID5625_bnh	SID5627_irb	SID5629_hiu	SID5630_kod	SID5631_soh	SID5634_lel	SID5636_prt	SID5639_uuc	SID5640_ijm
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.00014641	0.000298371	0.000100007	0.000165332	0.000138379	0.000124759	7.4526e-05	0.000159344	7.76735e-05	0.000207921	0.000237631	0.000201875	0.000197691	0.000136294	0.000205063	3.75355e-05	0.000154799	0.000112626	4.64442e-05	6.2259e-05	0.000127452	0.000249493	0.000214932	0.000127298	0.00017617	0.000146296	0.000119027	0.000172244	0.000125277	0.000154187	0.000317395	0.000198144	0.00018309	0.000166705	0.00010116	0.000182609	4.57367e-05	5.80992e-05	0.000160422	6.36118e-05	9.24921e-05	0.000189353	0.000138953	0.000110912	0.000216613	0.000232677	0.000204514	0.000174604	0.000136126	8.40945e-05	0.00015988	8.58953e-05	0.000131476	0.000100376	0.000198303	0.000239636	0.000160574	0.000125805	9.65637e-05	6.01234e-05	9.98816e-05	0.000169401	0.000185439	0.00011626	0.000165421	0.000184862	0.000179085	0.00010389	0.000234707	0.000141818	6.74647e-05	0.000120323	0.000183143	0.000146762	0.000109905	8.74958e-05	7.65383e-05	8.44596e-05	0.000231008	0.00021062	0.000107756	0.000119673	0.000120089	0.00028567	9.40311e-05	0.000202989
GLUTORN-PWY: L-ornithine biosynthesis	0.000142214	0.000103564	0.00033136	0.000138213	0.000377892	5.71369e-05	0.000249174	0.000220888	0.000126183	0.000195405	0.000185812	0.000198402	0.000138903	0.00019113	0.000162485	5.78272e-05	0.000352254	0.000262312	9.68978e-05	0.000219744	0.000147912	0.000243177	0.000125381	0.000281764	0.000170736	0.000157429	0.000144023	0.000108293	9.76482e-05	0.00014829	0.000282293	0.000248929	0.000157284	0.000233797	0.000199272	7.45691e-05	0.000238064	0.000150981	0.000149262	0.000177823	7.22673e-05	0.000160433	0.000174394	0.000256018	0.000182832	0.000402626	0.000207449	0.000182084	9.47314e-05	0.000123227	0.000232642	0.000125711	0.000170757	0.000209824	0.000188413	0.000188932	0.00010583	0.000185657	0.000269981	0.000259266	0.00022082	0.000168905	0.000186947	0.000135525	0.000195883	0.000125256	0.000300234	0.000157605	0.000164997	0.000185162	0.000147125	0.000181285	0.000206257	0.000234982	0.000161301	9.66402e-05	0.000262023	0.000262519	0.000174849	0.000153704	0.000119279	0.000358008	5.80644e-05	0.000118127	0.000143459	0.000151326
HISDEG-PWY: L-histidine degradation I	0.000142098	0.000179857	6.19665e-05	0.000141394	1.54381e-05	0.000242387	3.69411e-05	0.000115759	1.01127e-05	5.79472e-06	5.80509e-06	3.86261e-05	0.000118311	4.83057e-05	4.84694e-05	1.1052e-05	2.57639e-05	9.99397e-05	7.3096e-06	1.81319e-05	0.000106096	3.96923e-05	2.94208e-05	5.03567e-05	3.19423e-05	1.50328e-05	0.000126236	0.00021537	0.00013257	0.000113829	1.52266e-05	2.82392e-05	0.000191159	0.000189631	5.58501e-05	0.000192546	1.1074e-05	3.61261e-05	5.53963e-05	5.46575e-05	9.98725e-06	2.44665e-05	0.000117571	5.995e-05	5.84581e-06	4.56279e-06	7.61458e-05	7.48717e-05	0.000150546	7.11345e-05	3.14215e-05	2.98681e-05	1.09977e-05	5.78505e-05	1.69467e-05	7.77817e-06	6.27202e-05	2.19192e-05	1.80848e-05	7.10188e-06	5.18678e-05	8.87448e-05	4.75484e-05	7.96509e-05	3.82657e-05	4.49576e-05	8.06181e-05	5.42806e-05	2.33107e-05	2.47082e-05	6.34743e-05	7.33881e-05	8.84592e-05	4.73552e-05	9.75412e-05	2.30366e-05	6.3719e-05	3.57882e-05	3.42196e-05	0.000190405	4.36924e-05	2.16513e-05	0.000141857	0.000147382	9.99463e-05	7.27357e-05
PWY-5659: GDP-mannose biosynthesis	0.000138771	0.000171817	0.000104628	0.000143001	4.97623e-05	8.82537e-05	5.68558e-05	5.08332e-05	4.13416e-05	0.000171185	0.000154853	0.000213213	0.000103011	0.000111577	5.37297e-05	1.63921e-05	5.80633e-05	0.000147699	1.89509e-05	6.70322e-05	0.000139992	0.000153436	0.000115909	0.000239427	8.75177e-05	7.97867e-05	0.000198394	0.000162341	6.85618e-05	9.80729e-05	7.45722e-05	4.02039e-05	0.000119769	0.000150993	8.8742e-05	0.000123886	3.77382e-05	6.81137e-05	9.60881e-05	6.55772e-05	3.7546e-05	6.57724e-05	0.000188902	8.81177e-05	0.000187744	6.78182e-05	0.000146225	9.81763e-05	0.000162473	0.000146684	0.000127219	4.6069e-05	3.28466e-05	9.72591e-05	0.000159812	0.000295042	7.17064e-05	8.20679e-05	8.84819e-05	8.27676e-05	9.13435e-05	0.000119179	7.78823e-05	9.4674e-05	0.000160716	9.01429e-05	0.000201306	7.17308e-05	0.000149298	7.70825e-05	7.50054e-05	0.00013066	0.000106817	8.02861e-05	0.000147179	7.68247e-05	0.000113525	7.47035e-05	0.000154328	9.10738e-05	6.22448e-05	5.41625e-05	0.00017033	9.96645e-05	7.00947e-05	0.000147627
PENTOSE-P-PWY: pentose phosphate pathway	0.000138656	0.000207688	0.000100774	0.00014062	2.99369e-05	0.000109272	5.99651e-05	7.74068e-05	3.26317e-05	0.000204041	0.000292473	0.000261786	0.000121976	6.69687e-05	6.48239e-05	2.28519e-05	4.39681e-05	0.000123556	2.5447e-05	3.59254e-05	9.69418e-05	0.000151785	0.000155443	8.15755e-05	0.000116953	7.39409e-05	6.42265e-05	0.000160033	0.000165449	0.000138313	0.000171976	7.21329e-05	0.000161445	0.000139274	7.35242e-05	0.000141536	2.12295e-05	6.09563e-05	0.000114086	6.22077e-05	3.48362e-05	5.22069e-05	0.000172555	8.80541e-05	0.000208484	4.2286e-05	0.00022468	0.000134589	0.000108521	9.00964e-05	7.80327e-05	5.25872e-05	2.10362e-05	8.33296e-05	0.000130254	0.00028417	0.000117135	6.3304e-05	3.55099e-05	1.16817e-05	7.4749e-05	6.48264e-05	0.000110062	0.000103614	0.000106035	0.000126324	7.84829e-05	7.60821e-05	0.000258673	7.14851e-05	8.17992e-05	6.28119e-05	0.000112112	9.38889e-05	9.7697e-05	4.10776e-05	9.82746e-05	4.37361e-05	0.000174679	0.000213878	7.19729e-05	2.87205e-05	7.06118e-05	0.00010216	0.000126538	0.000139449
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	0.000136968	1.27712e-05	0.000171236	0.000168859	9.11538e-05	0	8.76671e-05	7.75475e-05	6.1555e-05	4.54588e-06	0	2.14664e-05	0.000156099	2.70027e-05	5.63505e-05	0	0.000166618	1.53947e-05	3.76263e-05	4.49349e-05	6.46576e-05	0.000260129	1.67617e-05	2.73141e-05	0.000114286	0	9.53354e-06	2.66224e-05	5.55232e-06	0.000112573	3.24803e-05	0.000194653	0.000124077	0.00011123	0.000124336	3.51599e-05	5.31454e-05	0.000148356	3.97546e-05	3.70896e-05	0.000115678	0.000158435	0.000203074	0.000179457	1.62817e-05	4.58212e-05	3.90666e-05	6.70763e-05	2.86262e-05	1.98933e-05	0.000193612	5.46322e-05	0	8.10069e-05	2.69322e-05	0	3.00741e-05	0.00013422	8.33099e-05	9.48643e-05	8.56109e-05	3.91137e-05	0.000108608	0.000102465	4.51511e-05	0.000202644	0.000293417	1.31894e-05	1.42918e-05	0.000180578	5.36769e-05	0.000216823	0.000218739	0.000146532	0.000113718	6.11896e-05	1.77944e-05	0.00013694	4.36011e-05	2.28158e-05	9.53799e-05	0.000186278	0	0.000110626	7.16923e-05	5.93614e-05
HSERMETANA-PWY: L-methionine biosynthesis III	0.000136567	0.000147465	0.000301906	0.000176218	0.000202332	0.00012246	0.000214797	0.000143023	0.000104788	3.67861e-05	7.34334e-05	6.1687e-05	0.00013197	0.000175	0.000182381	0.000112862	0.000339665	0.000213136	6.11897e-05	9.50931e-05	0.000118618	0.000226826	7.82315e-05	0.000320095	0.000115244	0.000212941	0.000215532	0.000184149	8.4065e-05	0.000143367	0.000174811	0.000384616	0.000175969	0.00018316	0.000140768	0.000119186	9.90649e-05	0.000145927	0.000131424	0.000137243	0.000112435	0.000117505	0.000191663	0.000194083	2.95797e-05	0.000316277	0.000103942	0.000172412	6.82414e-05	0.000162703	0.000219398	8.68727e-05	0.000108239	0.000148654	0.000111845	2.03195e-05	0.000138562	0.00014779	0.000197263	0.000225026	0.000144144	0.00019462	0.000258691	0.000112277	0.000154063	0.000139815	0.000311469	0.000156782	4.13486e-05	0.000167286	0.000135051	0.000212005	0.000212963	0.000200678	0.00011406	7.5183e-05	0.000224385	0.000220936	0.000154904	0.00012357	0.000153127	0.000268734	4.29233e-05	0.000124016	0.00020022	0.000120184
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.000134093	0.000194677	6.12027e-05	0.000111251	2.63182e-05	0.000227173	2.34854e-05	5.64169e-05	8.3144e-06	0.000177589	0.000221087	0.000163132	0.000137539	5.68009e-05	5.56405e-05	1.51413e-05	2.22328e-05	0.000107198	9.95285e-06	1.84321e-05	0.000106505	8.03102e-05	0.000121991	8.14276e-05	9.27956e-05	5.72125e-05	0.000120133	9.84226e-05	0.000147066	0.000151571	0.000166829	3.56155e-05	0.000153222	0.000100734	3.76148e-05	0.000208303	5.62653e-06	5.92995e-05	0.000111099	3.91918e-05	1.91667e-05	2.27073e-05	0.000141696	5.496e-05	0.000179207	2.13053e-05	0.000110279	0.000103894	0.000167905	5.1274e-05	3.46424e-05	5.1641e-05	1.65897e-05	5.79879e-05	0.000133733	0.000185798	7.76873e-05	2.37229e-05	1.34882e-05	1.00922e-05	5.1048e-05	0.000105252	7.18744e-05	9.13351e-05	9.00979e-05	6.48645e-05	8.88299e-05	4.74731e-05	0.000158119	3.54643e-05	5.85466e-05	5.74811e-05	0.000110915	6.20461e-05	9.11034e-05	3.3309e-05	3.12573e-05	1.85086e-05	0.000108292	0.000194987	5.79436e-05	1.66438e-05	0.000138405	0.000223841	0.000111717	0.000134019
PWY-5030: L-histidine degradation III	0.000132752	0.000164682	6.18018e-05	0.000139271	1.31947e-05	0.000211415	2.30181e-05	3.2034e-05	7.15839e-06	5.47026e-06	0	3.29759e-05	0.000118204	4.00551e-05	2.47187e-05	1.34627e-05	1.90758e-05	0.00010694	6.30752e-06	1.85853e-05	9.94127e-05	3.97258e-05	2.29317e-05	4.55679e-05	3.00224e-05	1.89922e-05	0.000134274	0.000172041	0.000137391	0.000102756	2.3744e-06	2.45116e-05	0.000168984	0.000194833	4.91531e-05	0.000201372	1.20569e-05	3.98916e-05	4.80242e-05	6.16312e-05	1.25617e-05	2.65774e-05	0.000106697	6.58176e-05	6.71661e-06	5.3799e-06	1.01587e-05	6.37957e-05	0.000133766	7.30718e-05	3.51796e-05	2.53674e-05	8.22628e-06	5.15605e-05	1.72461e-05	6.18226e-06	4.40099e-05	2.2265e-05	1.86077e-05	7.93589e-06	4.16857e-05	9.8187e-05	2.20089e-05	6.76646e-05	3.65602e-05	5.05193e-05	7.50381e-05	4.07335e-05	2.52315e-05	2.03775e-05	6.6052e-05	6.12656e-05	8.88799e-05	3.92198e-05	9.354e-05	2.0857e-05	6.85944e-05	3.54203e-05	3.95313e-05	0.000175542	3.63025e-05	1.77976e-05	0.000145915	0.000160131	9.57589e-05	5.50387e-05
PWY-6901: superpathway of glucose and xylose degradation	0.000128638	0.00015022	8.52111e-05	0.000130335	4.47498e-05	9.93106e-05	7.06378e-05	0.000102981	4.20104e-05	0.000196317	0.00017434	0.000100925	0.000123826	9.57682e-05	8.15982e-05	3.0447e-05	6.94275e-05	8.85515e-05	3.69517e-05	4.64268e-05	6.8434e-05	0.000170402	0.000150895	9.97456e-05	0.000135912	9.53896e-05	6.83006e-05	9.90206e-05	7.21519e-05	0.000131244	0.000163341	9.09683e-05	9.23835e-05	0.000109212	8.52343e-05	0.000145416	3.02677e-05	5.50861e-05	0.000127737	6.18868e-05	4.90589e-05	7.13349e-05	0.000102925	9.82957e-05	0.000214557	7.16062e-05	0.00021449	0.0001451	7.02684e-05	6.71472e-05	7.89467e-05	5.88092e-05	3.53994e-05	9.00648e-05	0.000156887	0.00017481	0.000111552	9.16701e-05	5.25765e-05	2.05758e-05	8.57448e-05	5.81779e-05	0.000123677	9.91874e-05	0.000134338	0.000133766	9.64681e-05	8.37982e-05	0.000151824	9.53814e-05	6.96832e-05	7.98308e-05	0.000132269	0.000100514	9.76046e-05	4.9947e-05	6.90005e-05	6.37158e-05	0.000182991	0.000183176	7.08575e-05	3.84398e-05	3.87779e-05	0	0.000100997	0.000147372
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.000127226	0.00011137	0.000104092	0.000110798	7.44003e-05	5.17928e-05	0.000152425	0.000145653	4.72559e-05	0.000199431	0.000256737	0.000227478	0.000129351	6.93694e-05	8.63213e-05	9.7547e-05	8.78097e-05	0.000111701	3.86488e-05	2.85303e-05	9.40421e-05	0.000200295	0.00014844	8.70327e-05	0.000163076	0.000111062	8.5543e-05	5.11052e-05	8.08267e-05	0.000190518	0.000159969	4.66808e-05	0.000119108	0.000114866	5.3137e-05	8.9047e-05	3.80277e-05	4.03738e-05	0.000122038	5.3399e-05	7.94128e-05	7.39657e-05	0.000131258	5.59507e-05	0.000216317	6.49552e-05	0.000183546	0.000139482	0.000119146	9.14266e-05	0.000158009	4.0962e-05	1.71693e-05	0.000114209	0.000200016	0.000197783	6.92065e-05	0.000124495	0.000216898	5.58474e-05	0.000119674	0.000114233	5.55475e-05	8.97852e-05	0.00013086	0.000119171	0.000109577	7.31371e-05	0.000219188	0.000130221	7.92902e-05	8.49941e-05	0.000186134	4.37679e-05	6.44102e-05	5.32783e-05	4.4448e-05	6.21736e-05	0.000175976	0.000170286	0.000106936	7.75095e-05	5.61536e-05	7.78322e-05	7.01017e-05	0.000182878
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.000127226	0.00011137	0.00010409	0.00011073	7.44003e-05	5.17928e-05	0.000152425	0.000145653	4.72538e-05	0.000199431	0.000256737	0.000227478	0.000129326	6.93694e-05	8.63213e-05	9.7547e-05	8.78097e-05	0.000111701	3.86488e-05	2.85303e-05	9.40421e-05	0.000200295	0.00014844	8.70327e-05	0.000163076	0.000111062	8.5543e-05	5.11052e-05	8.08267e-05	0.000190518	0.000159969	4.6644e-05	0.000119108	0.000114866	5.3137e-05	8.9047e-05	3.80277e-05	4.03738e-05	0.000122038	5.3399e-05	7.92275e-05	7.39657e-05	0.000131258	5.59507e-05	0.000216317	6.49552e-05	0.000183546	0.000139482	0.000119146	9.14266e-05	0.000157977	4.0962e-05	1.71693e-05	0.000114209	0.000200016	0.000197783	6.92065e-05	0.000124403	0.000216898	5.58474e-05	0.000119674	0.000114233	5.55475e-05	8.97852e-05	0.00013086	0.000119171	0.000109577	7.31371e-05	0.000219188	0.000130163	7.92902e-05	8.49941e-05	0.000186075	4.37679e-05	6.44102e-05	5.32783e-05	4.4448e-05	6.21736e-05	0.000175976	0.000170286	0.000106907	7.75095e-05	5.61536e-05	7.78322e-05	7.01017e-05	0.000182878
PWY-6527: stachyose degradation	0.000126577	5.71073e-05	0.000343785	0.000126677	0.00020767	3.97064e-05	0.000263293	0.000113224	0.000118591	0.000159738	0.000226675	0.000170557	8.63171e-05	0.000179743	0.000116803	8.33663e-05	0.000389064	0.000215936	9.4062e-05	0.00016105	0.000121722	0.000277844	0.000194237	0.000322214	0.000100624	0.000177054	0.000172156	0.000119891	9.56546e-05	0.000148454	0.000249937	0.000189317	0.000156804	0.000139187	0.000165417	5.70232e-05	0.000188145	0.000113133	0.000141402	0.000127476	9.2349e-05	0.000154089	0.000189561	0.000197651	0.000164809	0.000191731	0.000181002	0.000167084	3.46907e-05	0.000121408	0.000212514	7.30154e-05	0.000115076	0.000196226	0.000172565	0.000219843	7.62631e-05	0.000201142	0.000255964	0.000286659	0.00019907	0.000176807	0.000144666	0.000119676	0.000193212	9.53296e-05	0.00028961	0.00016714	0.00025395	0.000190923	9.7264e-05	0.00030241	0.00020906	0.000157573	0.000109473	8.67902e-05	0.000295834	0.000341541	0.000156799	0.000129997	0.000137659	0.000401058	3.70902e-05	0.000139375	0.000133826	0.000162717
RHAMCAT-PWY: L-rhamnose degradation I	0.000115591	0.000186522	8.37493e-05	9.73914e-05	8.42912e-05	0.000182732	0.000126291	5.84117e-05	1.74035e-05	0.000178098	0.000162743	0.000105183	0.000114028	4.46784e-05	6.87373e-05	2.73966e-05	0.000101231	0.000214494	3.79833e-05	4.15345e-05	0.000150639	3.9187e-05	9.67655e-05	6.35249e-05	0.000105048	5.91937e-05	0.000111748	0.00011814	0.000181572	0.000145686	0.000115221	2.46667e-05	6.81086e-05	0.00012007	6.24258e-05	0.000265508	2.65811e-05	3.79197e-05	0.000106724	6.08051e-05	1.87769e-05	2.53008e-05	0.00012499	7.94371e-05	0.000185969	4.31787e-05	0.000171919	9.6358e-05	0.00011937	4.30312e-05	5.55089e-05	6.62144e-05	3.24124e-05	7.00785e-05	0.000117514	0.000154194	8.08761e-05	5.44666e-05	6.13293e-05	6.46506e-05	6.90746e-05	5.08756e-05	5.50699e-05	8.49222e-05	9.16087e-05	6.50488e-05	0.000170839	5.48597e-05	0.000185072	7.71934e-05	7.88345e-05	4.93268e-05	9.76106e-05	6.74401e-05	6.90258e-05	1.79675e-05	0.000106071	8.67376e-05	0.000118862	0.000163659	3.43039e-05	6.05713e-05	0.000145301	8.976e-05	0.000120198	0.000102611
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	0.000115466	0.000169702	5.54063e-05	7.60222e-05	7.5461e-05	0.000143214	2.69816e-05	7.44429e-05	1.11276e-05	0.00021676	0.000190352	0.000168247	0.000155038	4.33151e-05	5.54756e-05	4.67067e-05	1.74105e-05	8.91058e-05	2.52724e-05	2.59073e-05	9.5481e-05	6.61997e-05	0.000160283	7.82764e-05	0.000103665	6.60086e-05	0.000100937	9.81389e-05	0.000131879	0.000165665	0.000186434	1.84618e-05	8.0896e-05	0.000118634	4.91774e-05	0.000196641	2.19948e-05	2.99604e-05	9.20281e-05	4.90772e-05	2.19237e-05	2.25124e-05	0.000111835	3.77241e-05	0.000219348	3.17458e-05	0.000131715	0.000111526	0.00013363	3.91254e-05	3.46663e-05	3.72141e-05	1.24335e-05	4.84459e-05	0.000145656	0.000248003	9.13716e-05	5.29555e-05	0.000103578	2.48143e-05	4.62648e-05	0.000119173	4.47698e-05	7.88623e-05	8.45433e-05	9.39199e-05	8.76494e-05	6.88283e-05	0.000187298	5.59467e-05	4.23485e-05	6.63808e-05	9.0338e-05	5.923e-05	3.18405e-05	2.10458e-05	1.98072e-05	4.30722e-05	0.000130786	0.000206056	4.76062e-05	1.72259e-05	0.000104276	0.000253322	5.96811e-05	0.000157184
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.000108553	0.000194147	5.06014e-05	0.0001326	5.46061e-05	0.000170143	4.91282e-05	6.97034e-05	1.6683e-05	0.000189699	0.000187208	0.000205346	0.000122433	5.57716e-05	7.62287e-05	2.58806e-05	2.46073e-05	4.77697e-05	1.63974e-05	1.73363e-05	7.36961e-05	6.55136e-05	0.000123329	8.586e-05	9.80779e-05	7.70416e-05	4.5608e-05	0.000181615	8.64563e-05	8.31439e-05	7.66789e-05	2.99985e-05	7.11074e-05	9.78222e-05	3.1069e-05	0.000116184	5.87064e-06	1.90183e-05	0.000117313	2.35677e-05	2.73786e-05	3.84366e-05	7.55261e-05	2.97006e-05	0.000159224	4.02181e-05	0.000143671	3.04477e-05	0.000100815	5.39627e-05	3.72789e-05	1.72994e-05	1.28719e-05	3.52704e-05	0.000114527	0.000172283	9.30515e-05	3.59471e-05	4.65348e-06	2.73831e-05	2.48975e-05	2.93494e-05	6.57384e-05	8.83045e-05	0.000101343	0.000119163	3.49076e-06	1.68221e-05	0.000164233	6.93329e-05	4.09144e-05	5.79598e-05	4.52654e-05	3.19216e-05	4.42883e-05	4.84388e-05	4.91627e-05	2.43905e-05	0.000127917	0.000143332	4.39601e-05	7.07608e-07	6.46739e-05	2.06146e-05	6.37829e-05	0.000163329
PWY-7234: inosine-5'-phosphate biosynthesis III	0.000106986	7.61066e-05	2.33268e-05	9.03168e-05	3.08008e-05	5.34206e-05	2.23937e-05	3.67467e-05	5.34345e-05	8.43592e-05	4.01465e-05	0.000105333	0.000135942	3.31327e-05	2.64513e-05	3.14917e-05	6.44127e-05	1.71966e-05	1.74334e-05	1.10758e-05	1.72292e-05	0.000218058	7.02829e-05	4.20689e-05	7.34676e-05	2.0937e-05	1.46336e-05	6.21745e-05	2.70328e-05	4.65949e-05	9.16901e-05	0.000102208	9.24435e-06	2.10613e-05	3.13625e-05	3.24759e-05	7.32912e-06	2.22785e-05	7.9352e-05	4.73375e-05	5.31569e-05	8.48298e-05	3.66775e-05	2.55058e-05	6.4761e-05	3.53472e-05	8.73537e-05	8.67286e-05	4.95213e-06	4.40384e-05	0.0001029	1.72643e-05	1.2036e-06	3.00593e-05	8.75761e-05	6.70633e-05	3.4039e-05	7.43024e-05	1.80873e-05	3.85898e-05	2.61201e-05	8.57078e-06	4.97652e-05	7.74483e-05	5.26574e-05	6.81502e-05	5.44393e-05	3.96825e-05	7.26343e-05	7.67737e-05	1.9328e-05	3.11302e-05	8.3669e-05	5.83329e-05	1.56774e-05	5.16933e-05	1.29416e-05	1.29015e-05	7.24109e-05	6.32802e-05	6.23862e-05	1.14053e-05	4.55443e-06	0	2.52941e-05	0.000135442
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.000106711	0.000204164	4.74179e-05	0.000139274	7.383e-05	0.000170356	5.03732e-05	8.05819e-05	1.51014e-05	0.000275807	0.000260452	0.000275129	0.000125835	6.13984e-05	0.000101838	3.25756e-05	2.29613e-05	4.48846e-05	1.71968e-05	1.65273e-05	7.31403e-05	0.000123567	0.000170083	9.8347e-05	0.000144459	9.73457e-05	4.18629e-05	0.000192776	8.34855e-05	7.93032e-05	9.89726e-05	3.07531e-05	6.56861e-05	9.31761e-05	2.92409e-05	0.000109762	4.36533e-06	1.7224e-05	0.00017705	2.09952e-05	4.00662e-05	4.43395e-05	7.27969e-05	2.72065e-05	0.000296635	3.98727e-05	0.00019708	2.8096e-05	8.83871e-05	5.40887e-05	3.57851e-05	1.55321e-05	1.15247e-05	3.39923e-05	0.000194887	0.000279363	0.000108652	5.91521e-05	3.87754e-06	3.38624e-05	2.32856e-05	2.66325e-05	6.80579e-05	9.59486e-05	0.000150994	0.000150582	3.01523e-06	1.41661e-05	0.000236595	9.98735e-05	3.82897e-05	5.48486e-05	3.35221e-05	3.035e-05	4.02006e-05	6.18705e-05	4.80806e-05	2.39911e-05	0.000162766	0.000142739	4.42716e-05	6.07265e-07	5.93152e-05	1.81852e-05	6.36536e-05	0.00025096
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	0.00010632	6.61829e-06	8.65998e-05	5.2988e-05	5.98667e-05	0	6.42259e-05	5.47363e-05	2.09954e-05	3.71493e-06	0	1.95908e-05	6.81461e-05	2.41173e-05	1.38893e-05	0	0.000108876	1.49952e-05	2.79344e-05	3.95123e-05	3.08791e-05	1.52023e-05	1.50252e-05	2.40484e-05	3.69133e-05	0	9.42768e-06	2.62287e-05	4.95775e-06	4.65857e-05	1.38972e-05	6.72608e-05	2.76953e-05	6.94762e-05	8.31852e-05	3.33062e-05	4.03424e-05	6.55185e-05	1.66532e-05	3.40223e-05	3.42951e-05	2.83705e-05	0.000171365	0.000157002	4.83076e-06	1.5808e-05	1.7707e-05	1.94009e-05	2.76504e-05	1.92603e-05	1.22526e-05	5.41371e-05	0	5.84248e-05	2.15816e-05	0	2.6712e-05	4.75871e-05	6.00356e-05	6.97914e-05	6.84835e-05	3.4362e-05	2.91079e-05	6.80931e-05	7.93301e-06	4.63042e-05	5.39995e-05	1.21376e-05	1.2833e-05	0.000127445	5.16212e-05	6.35491e-05	7.73703e-05	9.00138e-05	6.9276e-05	4.01521e-05	1.63376e-05	5.35706e-05	3.64194e-05	1.52063e-05	1.9165e-05	9.72361e-05	0	8.11516e-05	4.5678e-05	4.74944e-05
PWY66-409: superpathway of purine nucleotide salvage	0.000104779	0.000112972	9.70098e-05	0.000156744	8.89303e-05	0	8.271e-05	5.79429e-05	4.84968e-05	0.000133001	0.000192792	0.000142421	0.00012572	3.88219e-05	7.28875e-05	8.90734e-05	0.000130857	4.85134e-05	8.10459e-06	3.61042e-05	1.60305e-05	0.000222569	0.000129456	5.98015e-05	8.4029e-05	9.17627e-05	7.38397e-06	8.4008e-06	0.000129108	8.30794e-05	0.000128962	8.74514e-05	2.07282e-05	1.65878e-05	9.96882e-05	2.32721e-05	4.03535e-05	0	8.13761e-05	1.71392e-05	7.64589e-05	0.000123819	3.02359e-05	0.000101999	0.000113406	2.94608e-05	0.000158215	4.55953e-06	1.50045e-05	2.76421e-05	0.000134006	2.75523e-05	6.98231e-05	3.72687e-05	9.95796e-05	0.000180027	5.14986e-05	0.000101557	3.67998e-05	5.34883e-05	5.20336e-05	0	5.70436e-05	8.13475e-05	9.39087e-05	0.000113624	2.19082e-05	0	0.000161696	0.000112364	3.33336e-05	2.66336e-05	0.000141388	5.93914e-05	4.13068e-05	5.31999e-05	3.68471e-05	6.45922e-05	0.000124772	0.000104479	6.13625e-05	7.12853e-05	0	0	9.81584e-05	0.000143339
